person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,loan_to_income_ratio,income_band,age_group,employment_stability,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter
23,78000,RENT,7.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.1282,N,3,0.0074,0.1282,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
23,78204,RENT,0.0,EDUCATION,A,10000,7.49,0,0.1279,N,2,0.0096,0.1279,75-100k,18-25,Unstable(<1y),New(<=2y),0,0,0,1
26,78513,RENT,1.0,MEDICAL,A,10000,8.94,0,0.1274,N,4,0.0114,0.1274,75-100k,26-35,Unstable(<1y),Building(2-5y),0,0,0,1
24,75000,MORTGAGE,2.0,VENTURE,B,10000,11.26,0,0.1333,N,4,0.015,0.1333,50-75k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
24,75000,MORTGAGE,7.0,PERSONAL,B,15000,11.58,0,0.2,N,3,0.0232,0.2,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
26,75000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,3000,9.63,0,0.04,N,3,0.0039,0.04,50-75k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0
25,75000,MORTGAGE,1.0,VENTURE,A,6000,9.63,0,0.08,N,4,0.0077,0.08,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
25,75000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,15000,9.63,0,0.2,N,3,0.0193,0.2,50-75k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
22,75000,MORTGAGE,3.0,PERSONAL,A,5600,8.0,0,0.0747,N,2,0.006,0.0747,50-75k,18-25,Early(1-3y),New(<=2y),0,0,0,0
22,79000,RENT,3.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.1266,N,2,0.01,0.1266,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,1
22,74000,RENT,2.0,PERSONAL,A,10000,7.51,1,0.1351,N,2,0.0101,0.1351,50-75k,18-25,Early(1-3y),New(<=2y),0,0,0,1
24,80000,RENT,0.0,EDUCATION,C,10000,13.48,0,0.125,Y,4,0.0168,0.125,75-100k,18-25,Unstable(<1y),Building(2-5y),1,0,0,1
23,75000,MORTGAGE,0.0,EDUCATION,A,3200,8.0,0,0.0427,N,3,0.0034,0.0427,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
22,80000,RENT,5.0,EDUCATION,C,10000,14.27,0,0.125,N,2,0.0178,0.125,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
23,75000,MORTGAGE,8.0,EDUCATION,D,3000,14.11,0,0.04,N,3,0.0056,0.04,50-75k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
23,75000,MORTGAGE,4.0,MEDICAL,C,16800,13.47,0,0.224,N,4,0.0302,0.224,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
25,75000,MORTGAGE,9.0,VENTURE,C,5000,13.79,0,0.0667,Y,4,0.0092,0.0667,50-75k,18-25,Stable(7y+),Building(2-5y),1,0,0,0
23,80000,RENT,5.0,PERSONAL,A,10000,8.49,0,0.125,N,2,0.0106,0.125,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
22,75000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8000,12.21,0,0.1067,N,2,0.013,0.1067,50-75k,18-25,Established(3-7y),New(<=2y),0,0,0,0
22,80000,RENT,6.0,PERSONAL,A,10000,8.49,0,0.125,N,4,0.0106,0.125,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
24,75000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,15000,12.21,0,0.2,N,3,0.0244,0.2,50-75k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
26,80000,RENT,2.0,EDUCATION,A,10000,8.49,0,0.125,N,4,0.0106,0.125,75-100k,26-35,Early(1-3y),Building(2-5y),0,0,0,1
25,80000,RENT,0.0,MEDICAL,B,10000,10.37,0,0.125,N,2,0.013,0.125,75-100k,18-25,Unstable(<1y),New(<=2y),0,0,0,1
24,74000,RENT,1.0,HOMEIMPROVEMENT,D,10000,14.54,1,0.1351,N,2,0.0196,0.1351,50-75k,18-25,Unstable(<1y),New(<=2y),0,0,0,1
25,80000,RENT,3.0,VENTURE,B,10000,11.12,0,0.125,N,3,0.0139,0.125,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,1
22,75000,OWN,6.0,EDUCATION,A,4800,8.0,0,0.064,N,2,0.0051,0.064,50-75k,18-25,Established(3-7y),New(<=2y),0,0,0,0
26,80000,RENT,1.0,PERSONAL,C,10000,12.73,0,0.125,Y,4,0.0159,0.125,75-100k,26-35,Unstable(<1y),Building(2-5y),1,0,0,1
23,75000,OWN,7.0,EDUCATION,B,15000,11.14,0,0.2,N,4,0.0223,0.2,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
24,69000,MORTGAGE,1.0,EDUCATION,B,4900,10.96,1,0.071,N,2,0.0078,0.071,50-75k,18-25,Unstable(<1y),New(<=2y),0,0,0,0
25,75000,MORTGAGE,9.0,VENTURE,D,7500,12.61,0,0.1,Y,4,0.0126,0.1,50-75k,18-25,Stable(7y+),Building(2-5y),1,0,0,0
23,75000,MORTGAGE,0.0,EDUCATION,A,6000,8.0,0,0.08,N,2,0.0064,0.08,50-75k,18-25,Unstable(<1y),New(<=2y),0,0,0,0
25,74000,RENT,3.0,VENTURE,F,10000,18.43,1,0.1351,Y,3,0.0249,0.1351,50-75k,18-25,Early(1-3y),Building(2-5y),1,0,0,1
24,80000,RENT,5.0,VENTURE,B,10000,11.14,0,0.125,N,4,0.0139,0.125,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
23,75000,MORTGAGE,2.0,VENTURE,E,19600,15.13,0,0.2613,N,3,0.0395,0.2613,50-75k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
23,75000,MORTGAGE,0.0,MEDICAL,C,9500,13.48,0,0.1267,Y,4,0.0171,0.1267,50-75k,18-25,Unstable(<1y),Building(2-5y),1,0,0,0
25,75000,MORTGAGE,9.0,PERSONAL,C,10000,11.34,0,0.1333,Y,2,0.0151,0.1333,50-75k,18-25,Stable(7y+),New(<=2y),1,0,0,0
26,69000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,25000,10.99,1,0.3623,N,3,0.0398,0.3623,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,0
24,80004,RENT,3.0,EDUCATION,A,10000,6.62,0,0.125,N,2,0.0083,0.125,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,1
24,80004,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.9,0,0.125,N,4,0.0099,0.125,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,1
25,80004,RENT,5.0,EDUCATION,B,10000,9.62,0,0.125,N,4,0.012,0.125,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
23,69000,MORTGAGE,0.0,PERSONAL,B,2500,9.64,1,0.0362,N,3,0.0035,0.0362,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
23,75000,OWN,7.0,EDUCATION,D,12000,12.49,0,0.16,N,4,0.02,0.16,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
23,80038,RENT,3.0,PERSONAL,B,10000,10.59,0,0.1249,N,2,0.0132,0.1249,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,1
25,75181,MORTGAGE,9.0,MEDICAL,A,6000,7.51,0,0.0798,N,4,0.006,0.0798,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
24,75200,OWN,5.0,EDUCATION,A,6500,7.14,0,0.0864,N,2,0.0062,0.0864,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
24,75360,OWN,4.0,VENTURE,A,7000,7.49,0,0.0929,N,3,0.007,0.0929,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
26,81996,RENT,5.0,MEDICAL,A,10000,7.29,0,0.122,N,4,0.0089,0.122,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
24,82632,RENT,0.0,EDUCATION,B,10000,12.21,0,0.121,N,4,0.0148,0.121,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1
22,75500,MORTGAGE,6.0,VENTURE,A,12000,7.49,0,0.1589,N,4,0.0119,0.1589,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
25,75500,MORTGAGE,9.0,EDUCATION,B,7000,11.36,0,0.0927,N,2,0.0105,0.0927,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,0
23,82650,RENT,7.0,PERSONAL,B,10000,12.21,0,0.121,N,3,0.0148,0.121,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
26,75555,MORTGAGE,4.0,MEDICAL,B,10000,10.39,0,0.1324,N,2,0.0138,0.1324,75-100k,26-35,Established(3-7y),New(<=2y),0,0,0,0
24,82800,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.59,0,0.1208,N,3,0.0128,0.1208,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
22,75600,MORTGAGE,6.0,PERSONAL,A,10675,6.62,0,0.1412,N,3,0.0093,0.1412,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
24,75600,MORTGAGE,5.0,VENTURE,A,7200,5.99,0,0.0952,N,2,0.0057,0.0952,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
25,75600,MORTGAGE,7.0,MEDICAL,C,15000,12.68,0,0.1984,N,2,0.0252,0.1984,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
23,83000,RENT,3.0,MEDICAL,A,10000,6.54,0,0.1205,N,3,0.0079,0.1205,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,1
22,75600,MORTGAGE,3.0,EDUCATION,A,10000,7.49,0,0.1323,N,4,0.0099,0.1323,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
22,83200,RENT,3.0,EDUCATION,D,10000,16.29,0,0.1202,N,4,0.0196,0.1202,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,1
25,75600,MORTGAGE,2.0,PERSONAL,A,14500,9.63,0,0.1918,N,4,0.0185,0.1918,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
23,75689,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,11.12,0,0.3303,N,4,0.0367,0.3303,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
24,75744,MORTGAGE,2.0,PERSONAL,B,15000,10.38,0,0.198,N,2,0.0206,0.198,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,0
22,75744,MORTGAGE,6.0,VENTURE,B,6700,11.83,0,0.0885,N,2,0.0105,0.0885,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
25,84000,RENT,3.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.119,Y,4,0.016,0.119,75-100k,18-25,Early(1-3y),Building(2-5y),1,0,0,1
25,84000,RENT,5.0,HOMEIMPROVEMENT,C,10000,13.49,0,0.119,N,2,0.0161,0.119,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
23,84000,RENT,7.0,DEBTCONSOLIDATION,A,10000,5.99,0,0.119,N,2,0.0071,0.119,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
23,84000,RENT,1.0,VENTURE,A,10000,7.49,0,0.119,N,4,0.0089,0.119,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1
26,75873,MORTGAGE,6.0,PERSONAL,B,1200,10.25,0,0.0158,N,2,0.0016,0.0158,75-100k,26-35,Established(3-7y),New(<=2y),0,0,0,0
23,75885,MORTGAGE,7.0,MEDICAL,C,3000,11.03,0,0.0395,Y,4,0.0044,0.0395,75-100k,18-25,Established(3-7y),Building(2-5y),1,0,0,0
25,75912,MORTGAGE,9.0,HOMEIMPROVEMENT,B,22400,9.99,0,0.2951,N,4,0.0295,0.2951,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,11.99,0,0.1316,N,3,0.0158,0.1316,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
26,59497,OWN,2.0,MEDICAL,E,7000,17.88,1,0.1177,N,2,0.021,0.1177,50-75k,26-35,Early(1-3y),New(<=2y),0,0,0,0
23,75996,MORTGAGE,7.0,MEDICAL,B,15000,10.62,0,0.1974,N,2,0.021,0.1974,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
25,75996,MORTGAGE,9.0,MEDICAL,A,9000,7.74,0,0.1184,N,3,0.0092,0.1184,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
26,75996,OWN,7.0,VENTURE,B,8000,11.83,0,0.1053,N,3,0.0125,0.1053,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,0
23,78996,RENT,0.0,HOMEIMPROVEMENT,C,10000,13.99,1,0.1266,Y,3,0.0177,0.1266,75-100k,18-25,Unstable(<1y),Building(2-5y),1,0,0,1
24,84996,RENT,3.0,HOMEIMPROVEMENT,D,10000,15.21,0,0.1177,N,4,0.0179,0.1177,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,1
21,76000,MORTGAGE,6.0,MEDICAL,B,14000,12.69,0,0.1842,N,3,0.0234,0.1842,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
23,76000,MORTGAGE,7.0,MEDICAL,B,3600,10.65,0,0.0474,N,3,0.005,0.0474,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
24,76000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,8.9,0,0.0789,N,3,0.007,0.0789,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
24,76000,MORTGAGE,8.0,PERSONAL,A,12000,6.03,0,0.1579,N,2,0.0095,0.1579,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,0
22,73000,RENT,0.0,PERSONAL,D,10000,18.25,1,0.137,Y,2,0.025,0.137,50-75k,18-25,Unstable(<1y),New(<=2y),1,0,0,1
24,76000,MORTGAGE,7.0,VENTURE,A,13500,8.49,0,0.1776,N,4,0.0151,0.1776,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
24,76000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,13500,9.99,0,0.1776,N,3,0.0177,0.1776,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
26,76000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5425,8.49,0,0.0714,N,3,0.0061,0.0714,75-100k,26-35,Stable(7y+),Building(2-5y),0,0,0,0
22,76000,MORTGAGE,5.0,VENTURE,B,24000,10.99,0,0.3158,N,2,0.0347,0.3158,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
22,85000,RENT,0.0,DEBTCONSOLIDATION,A,10000,7.66,0,0.1176,N,3,0.009,0.1176,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1
22,76000,MORTGAGE,0.0,EDUCATION,B,15000,10.99,0,0.1974,N,3,0.0217,0.1974,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
24,76000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,20050,10.59,0,0.2638,N,2,0.0279,0.2638,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,0
24,85000,RENT,8.0,PERSONAL,B,10000,10.37,0,0.1176,N,4,0.0122,0.1176,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,1
23,85000,RENT,5.0,DEBTCONSOLIDATION,A,10000,6.17,0,0.1176,N,4,0.0073,0.1176,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
26,85000,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.49,0,0.1176,N,2,0.0088,0.1176,75-100k,26-35,Early(1-3y),New(<=2y),0,0,0,1
24,85000,RENT,6.0,PERSONAL,C,10000,13.72,0,0.1176,Y,2,0.0161,0.1176,75-100k,18-25,Established(3-7y),New(<=2y),1,0,0,1
25,76000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,14000,7.66,0,0.1842,N,3,0.0141,0.1842,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
25,76000,MORTGAGE,9.0,PERSONAL,C,6000,12.98,0,0.0789,Y,2,0.0102,0.0789,75-100k,18-25,Stable(7y+),New(<=2y),1,0,0,0
25,76000,MORTGAGE,3.0,PERSONAL,A,20000,6.54,0,0.2632,N,4,0.0172,0.2632,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
24,85000,RENT,8.0,PERSONAL,E,10000,16.0,0,0.1176,Y,3,0.0188,0.1176,75-100k,18-25,Stable(7y+),Building(2-5y),1,0,0,1
23,73000,RENT,0.0,EDUCATION,D,10000,14.11,1,0.137,N,3,0.0193,0.137,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1
23,85000,RENT,7.0,MEDICAL,B,10000,11.89,0,0.1176,N,4,0.014,0.1176,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
23,76000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,20000,7.49,0,0.2632,N,4,0.0197,0.2632,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
26,85500,RENT,0.0,EDUCATION,A,10000,7.49,0,0.117,N,2,0.0088,0.117,75-100k,26-35,Unstable(<1y),New(<=2y),0,0,0,1
26,86000,RENT,4.0,EDUCATION,C,10000,13.49,0,0.1163,N,3,0.0157,0.1163,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
25,86000,RENT,10.0,HOMEIMPROVEMENT,D,10000,15.31,0,0.1163,N,2,0.0178,0.1163,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,1
22,87000,RENT,4.0,EDUCATION,B,10000,11.26,0,0.1149,N,3,0.0129,0.1149,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
23,76000,OWN,3.0,EDUCATION,B,18000,10.99,0,0.2368,N,2,0.026,0.2368,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,0
24,75996,RENT,1.0,DEBTCONSOLIDATION,E,10000,16.0,1,0.1316,N,2,0.0211,0.1316,75-100k,18-25,Unstable(<1y),New(<=2y),0,0,0,1
26,88000,RENT,10.0,VENTURE,B,10000,12.69,0,0.1136,N,2,0.0144,0.1136,75-100k,26-35,Stable(7y+),New(<=2y),0,0,0,1
23,59500,MORTGAGE,1.0,MEDICAL,B,20000,11.83,1,0.3361,N,4,0.0398,0.3361,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
22,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,25000,13.79,1,0.3571,N,3,0.0492,0.3571,50-75k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
23,90000,RENT,7.0,EDUCATION,B,10000,12.69,0,0.1111,N,4,0.0141,0.1111,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
25,70000,MORTGAGE,4.0,PERSONAL,C,15000,13.16,1,0.2143,Y,3,0.0282,0.2143,50-75k,18-25,Established(3-7y),Building(2-5y),1,0,0,0
24,90000,RENT,0.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.1111,N,2,0.0083,0.1111,75-100k,18-25,Unstable(<1y),New(<=2y),0,0,0,1
25,59623,MORTGAGE,9.0,MEDICAL,B,3400,10.99,1,0.057,N,2,0.0063,0.057,50-75k,18-25,Stable(7y+),New(<=2y),0,0,0,0
26,76160,MORTGAGE,10.0,EDUCATION,A,7400,7.51,0,0.0972,N,2,0.0073,0.0972,75-100k,26-35,Stable(7y+),New(<=2y),0,0,0,0
25,76209,MORTGAGE,9.0,DEBTCONSOLIDATION,C,3000,13.48,0,0.0394,Y,4,0.0053,0.0394,75-100k,18-25,Stable(7y+),Building(2-5y),1,0,0,0
25,90000,RENT,9.0,DEBTCONSOLIDATION,B,10000,12.42,0,0.1111,N,2,0.0138,0.1111,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,1
25,90000,RENT,5.0,PERSONAL,A,10000,7.49,0,0.1111,N,2,0.0083,0.1111,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
22,76296,MORTGAGE,6.0,VENTURE,A,18000,7.88,0,0.2359,N,3,0.0186,0.2359,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
25,76300,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,11.86,0,0.0393,N,2,0.0047,0.0393,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,0
23,90000,RENT,0.0,DEBTCONSOLIDATION,A,10000,7.49,0,0.1111,N,3,0.0083,0.1111,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1
22,59813,MORTGAGE,6.0,MEDICAL,E,20000,17.74,1,0.3344,N,3,0.0593,0.3344,50-75k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
26,90000,RENT,2.0,PERSONAL,A,10000,7.49,0,0.1111,N,4,0.0083,0.1111,75-100k,26-35,Early(1-3y),Building(2-5y),0,0,0,1
24,90000,RENT,8.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.1111,N,2,0.0122,0.1111,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,1
26,76486,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.9,0,0.0784,N,4,0.0062,0.0784,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,0
24,76494,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,7.49,0,0.1569,N,3,0.0117,0.1569,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
26,70500,MORTGAGE,11.0,PERSONAL,A,14500,7.49,1,0.2057,N,3,0.0154,0.2057,50-75k,26-35,Stable(7y+),Building(2-5y),0,0,0,0
21,78000,RENT,2.0,DEBTCONSOLIDATION,D,10000,15.57,1,0.1282,Y,4,0.02,0.1282,75-100k,18-25,Early(1-3y),Building(2-5y),1,0,0,1
23,76500,MORTGAGE,2.0,EDUCATION,A,4800,7.51,0,0.0627,N,4,0.0047,0.0627,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
22,76500,MORTGAGE,2.0,DEBTCONSOLIDATION,C,15000,13.48,0,0.1961,Y,4,0.0264,0.1961,75-100k,18-25,Early(1-3y),Building(2-5y),1,0,0,0
23,90000,RENT,4.0,VENTURE,A,10000,7.51,0,0.1111,N,2,0.0083,0.1111,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
26,76596,MORTGAGE,2.0,EDUCATION,C,24000,12.73,0,0.3133,Y,3,0.0399,0.3133,75-100k,26-35,Early(1-3y),Building(2-5y),1,0,0,0
24,90000,RENT,8.0,HOMEIMPROVEMENT,B,10000,11.89,0,0.1111,N,4,0.0132,0.1111,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,1
26,91000,RENT,6.0,DEBTCONSOLIDATION,C,10000,13.48,0,0.1099,N,4,0.0148,0.1099,75-100k,26-35,Established(3-7y),Building(2-5y),0,0,0,1
25,76700,MORTGAGE,1.0,VENTURE,E,14800,19.42,0,0.193,Y,4,0.0375,0.193,75-100k,18-25,Unstable(<1y),Building(2-5y),1,0,0,0
23,91000,RENT,5.0,EDUCATION,B,10000,10.2,0,0.1099,N,2,0.0112,0.1099,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
22,76800,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,6.62,0,0.0781,N,4,0.0052,0.0781,75-100k,18-25,Early(1-3y),Building(2-5y),0,0,0,0
22,76800,MORTGAGE,4.0,PERSONAL,A,12000,8.9,0,0.1562,N,2,0.0139,0.1562,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
26,76800,MORTGAGE,2.0,PERSONAL,A,12800,6.92,0,0.1667,N,4,0.0115,0.1667,75-100k,26-35,Early(1-3y),Building(2-5y),0,0,0,0
25,76800,MORTGAGE,8.0,EDUCATION,A,6500,5.79,0,0.0846,N,4,0.0049,0.0846,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
25,76800,MORTGAGE,5.0,PERSONAL,C,20000,13.48,0,0.2604,Y,2,0.0351,0.2604,75-100k,18-25,Established(3-7y),New(<=2y),1,0,0,0
21,76800,MORTGAGE,5.0,PERSONAL,D,8000,14.96,0,0.1042,Y,3,0.0156,0.1042,75-100k,18-25,Established(3-7y),Building(2-5y),1,0,0,0
23,76800,MORTGAGE,4.0,VENTURE,A,10000,9.63,0,0.1302,N,4,0.0125,0.1302,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
23,92000,RENT,7.0,VENTURE,B,10000,11.71,0,0.1087,N,4,0.0127,0.1087,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,1
22,76875,MORTGAGE,0.0,MEDICAL,A,13750,7.49,0,0.1789,N,4,0.0134,0.1789,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,0
23,76896,MORTGAGE,8.0,EDUCATION,B,25000,11.71,0,0.3251,N,2,0.0381,0.3251,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,0
24,77000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,12.42,0,0.1558,N,2,0.0194,0.1558,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,0
26,92652,RENT,4.0,VENTURE,C,10000,13.23,0,0.1079,Y,2,0.0143,0.1079,75-100k,26-35,Established(3-7y),New(<=2y),1,0,0,1
25,77000,MORTGAGE,8.0,EDUCATION,A,12000,7.9,0,0.1558,N,4,0.0123,0.1558,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
22,77000,MORTGAGE,6.0,MEDICAL,A,12400,7.51,0,0.161,N,4,0.0121,0.161,75-100k,18-25,Established(3-7y),Building(2-5y),0,0,0,0
23,93000,RENT,6.0,EDUCATION,C,10000,14.26,0,0.1075,N,2,0.0153,0.1075,75-100k,18-25,Established(3-7y),New(<=2y),0,0,0,1
25,77000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,9000,6.03,0,0.1169,N,3,0.007,0.1169,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
24,94000,RENT,8.0,HOMEIMPROVEMENT,E,10000,18.64,0,0.1064,N,2,0.0198,0.1064,75-100k,18-25,Stable(7y+),New(<=2y),0,0,0,1
26,71000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,6000,15.62,1,0.0845,N,4,0.0132,0.0845,50-75k,26-35,Stable(7y+),Building(2-5y),0,0,0,0
23,77000,OWN,3.0,VENTURE,A,3500,5.99,0,0.0455,N,2,0.0027,0.0455,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,0
25,77000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,7.49,0,0.039,N,3,0.0029,0.039,75-100k,18-25,Stable(7y+),Building(2-5y),0,0,0,0
24,77000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4000,11.99,0,0.0519,N,2,0.0062,0.0519,75-100k,18-25,Unstable(<1y),New(<=2y),0,0,0,0
22,60350,MORTGAGE,6.0,MEDICAL,D,35000,16.89,1,0.58,N,3,0.098,0.58,50-75k,18-25,Established(3-7y),Building(2-5y),0,1,0,0
23,94000,RENT,0.0,MEDICAL,B,10000,9.45,0,0.1064,N,3,0.0101,0.1064,75-100k,18-25,Unstable(<1y),Building(2-5y),0,0,0,1
24,77000,MORTGAGE,2.0,EDUCATION,B,3850,11.11,0,0.05,N,2,0.0056,0.05,75-100k,18-25,Early(1-3y),New(<=2y),0,0,0,0
