person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio,loan_to_income_ratio,income_band,age_group,employment_stability,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,default_probability,credit_risk_score,risk_tier
27,70000,RENT,9.0,MEDICAL,C,3600,14.79,0,0.0514,Y,10,0.0076,0.0514,50-75k,26-35,Stable(7y+),Established(5-10y),1,0,0,1,0.3952055672705359,663,Moderate
28,37584,OWN,2.0,MEDICAL,B,20000,11.48,0,0.5321,N,5,0.0611,0.5321,25-50k,26-35,Early(1-3y),Building(2-5y),0,1,0,0,0.7414265340006613,455,Very High
33,74400,RENT,15.0,DEBTCONSOLIDATION,C,3600,15.27,0,0.0484,N,9,0.0074,0.0484,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.46345436035401943,622,Moderate
28,37620,MORTGAGE,5.0,EDUCATION,B,4000,11.71,0,0.1063,N,8,0.0125,0.1063,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.17167090039682006,797,Very Low
28,82300,RENT,3.0,VENTURE,A,3600,9.63,0,0.0437,N,8,0.0042,0.0437,75-100k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.07449227677350762,855,Very Low
35,31732,MORTGAGE,0.0,DEBTCONSOLIDATION,C,8000,13.92,1,0.2521,N,5,0.0351,0.2521,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0,0.7005652611509258,480,High
35,85000,RENT,1.0,DEBTCONSOLIDATION,A,3600,7.51,0,0.0424,N,6,0.0032,0.0424,75-100k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.13163926342951107,821,Very Low
31,62050,RENT,0.0,MEDICAL,D,3600,15.95,1,0.058,N,9,0.0093,0.058,50-75k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.8428161084850376,394,Very High
30,90000,RENT,14.0,EDUCATION,D,3600,14.91,0,0.04,N,6,0.006,0.04,75-100k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.7028229116212159,478,Very High
34,31800,MORTGAGE,4.0,PERSONAL,A,1700,7.49,1,0.0535,N,9,0.004,0.0535,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.0666455829983121,860,Very Low
29,82438,RENT,14.0,PERSONAL,B,3600,10.99,1,0.0437,N,9,0.0048,0.0437,75-100k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.17341353276885255,796,Very Low
27,106000,RENT,11.0,EDUCATION,C,3600,14.27,0,0.034,N,5,0.0048,0.034,100k+,26-35,Stable(7y+),Building(2-5y),0,0,0,1,0.24304087807568187,754,Low
30,110000,RENT,0.0,DEBTCONSOLIDATION,B,3600,10.71,0,0.0327,N,8,0.0035,0.0327,100k+,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.21479338015805974,771,Low
33,102000,RENT,2.0,MEDICAL,D,3600,15.31,1,0.0353,Y,6,0.0054,0.0353,100k+,26-35,Early(1-3y),Established(5-10y),1,0,0,1,0.7903249766590332,426,Very High
31,160000,RENT,8.0,VENTURE,C,3600,15.23,0,0.0225,N,7,0.0034,0.0225,100k+,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.19539372307901237,783,Very Low
33,20000,RENT,5.0,EDUCATION,A,3625,6.99,0,0.1812,N,9,0.0127,0.1812,<25k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.3555621042459789,687,Low
27,54000,RENT,2.0,EDUCATION,A,3625,7.9,0,0.0671,N,6,0.0053,0.0671,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.10464993205901091,837,Very Low
32,65000,RENT,3.0,PERSONAL,A,3625,6.03,0,0.0558,N,8,0.0034,0.0558,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.08181486587786609,851,Very Low
31,110000,RENT,2.0,PERSONAL,A,3650,9.63,0,0.0332,N,6,0.0032,0.0332,100k+,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.1135248380737087,832,Very Low
35,19200,RENT,2.0,VENTURE,A,3675,8.49,1,0.1914,N,7,0.0163,0.1914,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.3403748076716463,696,Low
32,25000,RENT,9.0,DEBTCONSOLIDATION,B,3700,9.91,0,0.148,N,6,0.0147,0.148,<25k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.5165051734820988,590,Moderate
28,25200,RENT,2.0,EDUCATION,B,3700,9.62,0,0.1468,N,8,0.0141,0.1468,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.33809483164564735,697,Low
31,29000,RENT,4.0,PERSONAL,B,3700,9.91,1,0.1276,N,7,0.0126,0.1276,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.3374986888953593,698,Low
28,40000,RENT,1.0,PERSONAL,C,3700,15.96,0,0.0925,N,8,0.0148,0.0925,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.486130107426318,608,Moderate
31,38000,OWN,5.0,VENTURE,B,14000,9.91,0,0.3684,N,5,0.0365,0.3684,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,0,0.18884828088980096,787,Very Low
30,38000,MORTGAGE,14.0,PERSONAL,A,6000,6.62,0,0.1579,N,5,0.0105,0.1579,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.16339484438729626,802,Very Low
35,62217,RENT,15.0,EDUCATION,A,3700,7.49,0,0.0595,N,8,0.0045,0.0595,50-75k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.08840640791068671,847,Very Low
34,38000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12775,9.91,0,0.3362,N,5,0.0333,0.3362,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.739089808668293,457,Very High
27,70000,RENT,4.0,HOMEIMPROVEMENT,B,3700,10.99,1,0.0529,N,5,0.0058,0.0529,50-75k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.322907281910583,706,Low
28,94000,RENT,3.0,EDUCATION,A,3700,7.9,0,0.0394,N,9,0.0031,0.0394,75-100k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.07409216146785189,856,Very Low
34,25200,RENT,0.0,PERSONAL,C,3750,12.99,0,0.1488,Y,6,0.0193,0.1488,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.5285367529370198,583,Moderate
30,38000,OWN,14.0,MEDICAL,B,12600,10.99,0,0.3316,N,8,0.0364,0.3316,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.29041162734651205,726,Low
32,50000,RENT,0.0,HOMEIMPROVEMENT,A,3775,6.17,0,0.0755,N,8,0.0047,0.0755,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.19972346561376073,780,Very Low
32,13200,RENT,2.0,PERSONAL,A,3800,7.29,1,0.2879,N,9,0.021,0.2879,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.7796749480524392,432,Very High
35,38000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.1316,N,7,0.0087,0.1316,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.2283263213807984,763,Low
32,38000,OWN,2.0,VENTURE,C,4000,14.65,0,0.1053,N,9,0.0154,0.1053,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.042013686532411186,875,Very Low
28,38000,MORTGAGE,6.0,VENTURE,B,10200,10.99,0,0.2684,N,10,0.0295,0.2684,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.3581805012842893,685,Low
28,38000,OWN,13.0,VENTURE,A,6425,5.42,0,0.1691,N,8,0.0092,0.1691,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.01811304895667605,889,Very Low
32,68000,RENT,9.0,VENTURE,D,3800,16.89,0,0.0559,Y,8,0.0094,0.0559,50-75k,26-35,Stable(7y+),Established(5-10y),1,0,0,1,0.718694405952516,469,Very High
35,38000,MORTGAGE,10.0,VENTURE,A,9600,7.49,0,0.2526,N,9,0.0189,0.2526,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.2469428828468026,752,Low
27,38000,OWN,4.0,MEDICAL,A,6500,5.42,0,0.1711,N,6,0.0093,0.1711,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.04207916583541656,875,Very Low
31,38000,OWN,15.0,VENTURE,B,10400,11.49,0,0.2737,N,10,0.0314,0.2737,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.09628300602573932,842,Very Low
28,29950,RENT,4.0,EDUCATION,C,3825,14.27,0,0.1277,N,8,0.0182,0.1277,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.46250252737923625,622,Moderate
32,38000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,8000,13.49,0,0.2105,Y,6,0.0284,0.2105,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,0,0.6411589080746214,515,High
33,38000,OWN,4.0,MEDICAL,B,10000,10.99,0,0.2632,N,10,0.0289,0.2632,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.17701130574948687,794,Very Low
31,49000,RENT,2.0,MEDICAL,B,3850,9.62,0,0.0786,N,6,0.0076,0.0786,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.24017491404174848,756,Low
28,20292,RENT,3.0,VENTURE,B,3900,12.53,0,0.1922,N,9,0.0241,0.1922,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.4716132720304738,617,Moderate
31,20400,RENT,0.0,MEDICAL,C,3900,14.79,0,0.1912,Y,6,0.0283,0.1912,<25k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.7463717391228722,452,Very High
32,38000,MORTGAGE,16.0,VENTURE,B,10000,10.37,0,0.2632,N,6,0.0273,0.2632,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.3380672823658445,697,Low
28,30000,RENT,4.0,VENTURE,B,3900,11.99,0,0.13,N,8,0.0156,0.13,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.2757679279316678,735,Low
31,37584,RENT,0.0,EDUCATION,B,3900,10.99,0,0.1038,N,8,0.0114,0.1038,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.2516229509262857,749,Low
35,38000,MORTGAGE,1.0,MEDICAL,B,2400,10.37,0,0.0632,N,5,0.0065,0.0632,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0,0.15199079238381188,809,Very Low
28,55000,RENT,2.0,MEDICAL,B,3900,11.99,0,0.0709,N,10,0.0085,0.0709,50-75k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.2993253994114476,720,Low
29,27000,RENT,10.0,HOMEIMPROVEMENT,D,3975,12.17,1,0.1472,N,5,0.0179,0.1472,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,1,0.9297213223347486,342,Very High
27,12000,RENT,0.0,VENTURE,C,4000,14.22,1,0.3333,Y,7,0.0474,0.3333,<25k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.8625611208099988,382,Very High
27,32000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4500,9.99,1,0.1406,N,8,0.014,0.1406,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.3878608747192694,667,Moderate
29,38000,MORTGAGE,3.0,EDUCATION,D,6000,15.21,0,0.1579,Y,9,0.024,0.1579,25-50k,26-35,Early(1-3y),Established(5-10y),1,0,0,0,0.7788812753352635,433,Very High
31,38000,OWN,1.0,PERSONAL,D,13750,15.21,0,0.3618,N,5,0.055,0.3618,25-50k,26-35,Unstable(<1y),Building(2-5y),0,0,0,0,0.7662265536696213,440,Very High
28,14400,RENT,2.0,MEDICAL,C,4000,13.11,1,0.2778,Y,8,0.0364,0.2778,<25k,26-35,Early(1-3y),Established(5-10y),1,0,0,1,0.8768912893110627,374,Very High
31,15000,RENT,2.0,VENTURE,B,4000,11.49,1,0.2667,N,6,0.0306,0.2667,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.6751891511029159,495,High
28,38000,MORTGAGE,5.0,VENTURE,A,8400,7.51,0,0.2211,N,7,0.0166,0.2211,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.19098687648215057,785,Very Low
29,38000,MORTGAGE,8.0,EDUCATION,A,3600,7.14,0,0.0947,N,9,0.0068,0.0947,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,0,0.07640993826922744,854,Very Low
30,15000,RENT,2.0,HOMEIMPROVEMENT,D,4000,13.67,1,0.2667,Y,7,0.0365,0.2667,<25k,26-35,Early(1-3y),Established(5-10y),1,0,1,1,0.9879280679057264,307,Very High
31,38000,MORTGAGE,2.0,MEDICAL,B,2000,11.36,0,0.0526,N,8,0.006,0.0526,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,0,0.16310865954237844,802,Very Low
30,16500,RENT,0.0,VENTURE,C,4000,14.22,1,0.2424,Y,7,0.0345,0.2424,<25k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.6803569517367428,492,High
31,17000,RENT,2.0,MEDICAL,D,4000,14.59,1,0.2353,Y,9,0.0343,0.2353,<25k,26-35,Early(1-3y),Established(5-10y),1,0,1,1,0.9742467912936578,315,Very High
27,17000,RENT,2.0,VENTURE,D,4000,14.42,1,0.2353,N,8,0.0339,0.2353,<25k,26-35,Early(1-3y),Established(5-10y),0,0,1,1,0.9427014925314162,334,Very High
35,38000,MORTGAGE,2.0,MEDICAL,B,15000,10.99,0,0.3947,N,5,0.0434,0.3947,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.8009718626934137,419,Very High
35,32000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,10750,14.96,1,0.3359,Y,5,0.0503,0.3359,25-50k,26-35,Unstable(<1y),Building(2-5y),1,0,0,0,0.9672608265791339,320,Very High
32,18000,RENT,0.0,EDUCATION,D,4000,15.2,1,0.2222,N,10,0.0338,0.2222,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,1,1,0.9558349441672073,326,Very High
28,18000,RENT,4.0,VENTURE,B,4000,11.12,1,0.2222,N,8,0.0247,0.2222,<25k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.5304924173861691,582,Moderate
31,18000,RENT,6.0,EDUCATION,C,4000,12.84,1,0.2222,N,5,0.0285,0.2222,<25k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.6889013989481458,487,High
29,38000,MORTGAGE,5.0,EDUCATION,A,8000,8.59,0,0.2105,N,6,0.0181,0.2105,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.253047689783329,748,Low
33,38000,MORTGAGE,0.0,EDUCATION,C,2500,13.22,0,0.0658,N,6,0.0087,0.0658,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.17542206932522145,795,Very Low
28,19200,RENT,0.0,DEBTCONSOLIDATION,B,4000,12.69,1,0.2083,N,8,0.0264,0.2083,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.759247663564447,444,Very High
34,38000,OWN,1.0,VENTURE,A,10000,8.94,0,0.2632,N,6,0.0235,0.2632,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.06594321156148751,860,Very Low
29,19200,RENT,4.0,PERSONAL,B,4000,10.37,1,0.2083,N,6,0.0216,0.2083,<25k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.6121076207351971,533,High
34,38000,MORTGAGE,9.0,PERSONAL,C,14500,12.84,0,0.3816,Y,6,0.049,0.3816,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,0,0.7644024210010598,441,Very High
35,19820,RENT,0.0,PERSONAL,B,4000,11.12,1,0.2018,N,10,0.0224,0.2018,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6053106119287395,537,High
30,19968,RENT,3.0,DEBTCONSOLIDATION,E,4000,16.45,1,0.2003,N,9,0.033,0.2003,<25k,26-35,Early(1-3y),Established(5-10y),0,0,1,1,0.9812906450136814,311,Very High
27,20000,RENT,2.0,MEDICAL,B,4000,10.65,0,0.2,N,8,0.0213,0.2,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.6529094133060627,508,High
28,20000,RENT,5.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.2,N,9,0.022,0.2,<25k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.7049018119135381,477,Very High
27,32000,MORTGAGE,0.0,MEDICAL,C,7500,11.59,1,0.2344,Y,9,0.0272,0.2344,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.5691928933861882,558,High
28,20000,RENT,4.0,PERSONAL,D,4000,14.59,0,0.2,N,9,0.0292,0.2,<25k,26-35,Established(3-7y),Established(5-10y),0,0,1,1,0.9526879187238322,328,Very High
28,20000,RENT,2.0,HOMEIMPROVEMENT,C,4000,13.11,1,0.2,N,6,0.0262,0.2,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.8187215330445103,409,Very High
27,38000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,5000,9.76,0,0.1316,N,5,0.0128,0.1316,25-50k,26-35,Stable(7y+),Building(2-5y),0,0,0,0,0.2836332359573154,730,Low
33,20000,RENT,5.0,PERSONAL,C,4000,13.47,0,0.2,Y,8,0.0269,0.2,<25k,26-35,Established(3-7y),Established(5-10y),1,0,0,1,0.6854516830993083,489,High
29,38000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,2450,13.48,0,0.0645,Y,6,0.0087,0.0645,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.3607806489698698,684,Low
27,21000,RENT,5.0,MEDICAL,B,4000,11.49,0,0.1905,N,9,0.0219,0.1905,<25k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.6457066618317265,513,High
29,21000,RENT,1.0,MEDICAL,A,4000,5.79,0,0.1905,N,10,0.011,0.1905,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.4663648851550178,620,Moderate
30,21300,RENT,1.0,DEBTCONSOLIDATION,C,4000,12.87,0,0.1878,Y,7,0.0242,0.1878,<25k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.7352330073288192,459,Very High
32,21600,RENT,4.0,DEBTCONSOLIDATION,A,4000,8.07,0,0.1852,N,10,0.0149,0.1852,<25k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.5591509832011204,565,High
29,21864,RENT,1.0,PERSONAL,B,4000,12.42,0,0.1829,N,7,0.0227,0.1829,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.5841223112026218,550,High
27,22000,RENT,1.0,EDUCATION,A,4000,6.39,0,0.1818,N,10,0.0116,0.1818,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.33549528111011584,699,Low
32,22800,RENT,1.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.1754,N,8,0.0193,0.1754,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6288377917756034,523,High
32,23000,RENT,1.0,DEBTCONSOLIDATION,C,4000,14.22,0,0.1739,Y,6,0.0247,0.1739,<25k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.7323348006168177,461,Very High
27,23400,RENT,2.0,PERSONAL,A,4000,7.49,0,0.1709,N,6,0.0128,0.1709,<25k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.3788098667480943,673,Moderate
31,24000,RENT,0.0,EDUCATION,A,4000,6.76,0,0.1667,N,9,0.0113,0.1667,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.2917648728071826,725,Low
27,38004,MORTGAGE,11.0,DEBTCONSOLIDATION,C,6500,13.79,0,0.171,Y,8,0.0236,0.171,25-50k,26-35,Stable(7y+),Established(5-10y),1,0,0,0,0.5121700869735848,593,Moderate
31,24000,RENT,2.0,PERSONAL,C,4000,13.48,0,0.1667,Y,6,0.0225,0.1667,<25k,26-35,Early(1-3y),Established(5-10y),1,0,0,1,0.5925136830212727,544,High
27,24000,RENT,0.0,DEBTCONSOLIDATION,C,4000,12.87,0,0.1667,N,10,0.0214,0.1667,<25k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.6895667527003247,486,High
32,38100,MORTGAGE,0.0,EDUCATION,A,8400,8.38,0,0.2205,N,9,0.0185,0.2205,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.265639559409476,741,Low
29,24960,RENT,13.0,VENTURE,A,4000,5.42,0,0.1603,N,6,0.0087,0.1603,<25k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.18267370623852755,790,Very Low
28,38196,MORTGAGE,5.0,MEDICAL,B,10750,10.75,0,0.2814,N,10,0.0303,0.2814,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.5899442975041717,546,High
30,38220,MORTGAGE,1.0,DEBTCONSOLIDATION,A,9775,7.49,0,0.2558,N,10,0.0192,0.2558,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.4915855197770927,605,Moderate
27,26000,RENT,6.0,MEDICAL,B,4000,10.25,0,0.1538,N,10,0.0158,0.1538,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.4908804839155854,605,Moderate
27,32304,MORTGAGE,6.0,HOMEIMPROVEMENT,A,1200,6.76,1,0.0371,N,9,0.0025,0.0371,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.09869253151968414,841,Very Low
29,26004,RENT,5.0,EDUCATION,B,4000,10.0,1,0.1538,N,7,0.0154,0.1538,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.3639670984970592,682,Low
33,38400,MORTGAGE,0.0,VENTURE,B,10000,9.91,0,0.2604,N,7,0.0258,0.2604,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.3163613651358671,710,Low
29,26568,RENT,2.0,HOMEIMPROVEMENT,D,4000,16.0,1,0.1506,N,8,0.0241,0.1506,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.9571494419041109,326,Very High
29,38400,MORTGAGE,0.0,MEDICAL,C,14000,14.27,0,0.3646,Y,8,0.052,0.3646,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.788388938252141,427,Very High
32,27500,RENT,4.0,HOMEIMPROVEMENT,B,4000,10.62,1,0.1455,N,7,0.0154,0.1455,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.5899164267905942,546,High
28,27600,RENT,8.0,DEBTCONSOLIDATION,C,4000,15.23,0,0.1449,N,8,0.0221,0.1449,25-50k,26-35,Stable(7y+),Established(5-10y),0,0,0,1,0.6998155340714594,480,High
29,27996,RENT,4.0,MEDICAL,A,4000,6.92,0,0.1429,N,7,0.0099,0.1429,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.3241575267217085,706,Low
33,38400,OWN,0.0,VENTURE,B,16450,10.65,0,0.4284,N,8,0.0456,0.4284,25-50k,26-35,Unstable(<1y),Established(5-10y),0,1,0,0,0.31667691725974106,710,Low
29,38400,OWN,4.0,VENTURE,B,10000,10.99,0,0.2604,N,8,0.0286,0.2604,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.08169722772693465,851,Very Low
29,28550,RENT,6.0,DEBTCONSOLIDATION,B,4000,10.59,0,0.1401,N,10,0.0148,0.1401,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.5058954188494017,596,Moderate
33,28800,RENT,5.0,MEDICAL,B,4000,9.88,0,0.1389,N,5,0.0137,0.1389,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.4248153575158075,645,Moderate
29,28800,RENT,1.0,VENTURE,C,4000,13.92,1,0.1389,N,10,0.0193,0.1389,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.38611676916191745,668,Moderate
31,38400,OWN,4.0,EDUCATION,D,11000,15.31,0,0.2865,Y,8,0.0439,0.2865,25-50k,26-35,Established(3-7y),Established(5-10y),1,0,0,0,0.5988939149988117,541,High
32,38400,OWN,4.0,MEDICAL,B,2400,9.99,0,0.0625,N,7,0.0062,0.0625,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.02848132073775986,883,Very Low
27,29120,RENT,2.0,EDUCATION,B,4000,10.75,0,0.1374,N,5,0.0148,0.1374,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,1,0.335958267025436,698,Low
35,38400,MORTGAGE,0.0,EDUCATION,A,5000,7.49,0,0.1302,N,9,0.0098,0.1302,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.110349041154373,834,Very Low
27,30000,RENT,6.0,EDUCATION,B,4000,12.69,1,0.1333,N,7,0.0169,0.1333,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.38701157238968364,668,Moderate
34,30000,RENT,2.0,PERSONAL,A,4000,7.51,0,0.1333,N,7,0.01,0.1333,25-50k,26-35,Early(1-3y),Established(5-10y),0,0,0,1,0.25529779461814117,747,Low
30,30000,RENT,1.0,MEDICAL,C,4000,13.99,0,0.1333,Y,6,0.0187,0.1333,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,1,0.5745029965551575,555,High
34,30000,RENT,0.0,MEDICAL,B,4000,9.63,0,0.1333,N,6,0.0128,0.1333,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.39564996937927266,663,Moderate
27,38400,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,12.68,0,0.3906,N,5,0.0495,0.3906,25-50k,26-35,Early(1-3y),Building(2-5y),0,0,0,0,0.8490160692740351,391,Very High
35,38400,MORTGAGE,1.0,VENTURE,B,9500,10.36,0,0.2474,N,6,0.0256,0.2474,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.29734125354527186,722,Low
34,38400,MORTGAGE,4.0,EDUCATION,B,6500,9.25,0,0.1693,N,10,0.0157,0.1693,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,0,0.2063240004217217,776,Low
33,38400,OWN,1.0,EDUCATION,D,8000,15.58,0,0.2083,Y,7,0.0325,0.2083,25-50k,26-35,Unstable(<1y),Established(5-10y),1,0,0,0,0.46929333531583733,618,Moderate
27,30000,RENT,6.0,MEDICAL,B,4000,10.39,0,0.1333,N,9,0.0139,0.1333,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.42643169656666946,644,Moderate
28,30996,RENT,7.0,MEDICAL,B,4000,10.65,0,0.129,N,5,0.0137,0.129,25-50k,26-35,Established(3-7y),Building(2-5y),0,0,0,1,0.42186589038713657,647,Moderate
27,31000,RENT,0.0,MEDICAL,B,4000,10.74,0,0.129,N,7,0.0139,0.129,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,1,0.4220504106964997,647,Moderate
28,31150,RENT,4.0,MEDICAL,B,4000,11.49,0,0.1284,N,7,0.0148,0.1284,25-50k,26-35,Established(3-7y),Established(5-10y),0,0,0,1,0.44679524789459035,632,Moderate
30,38400,MORTGAGE,14.0,DEBTCONSOLIDATION,A,16750,7.88,0,0.4362,N,5,0.0344,0.4362,25-50k,26-35,Stable(7y+),Building(2-5y),0,1,0,0,0.8870138343844056,368,Very High
28,38400,MORTGAGE,0.0,MEDICAL,A,10000,7.49,0,0.2604,N,6,0.0195,0.2604,25-50k,26-35,Unstable(<1y),Established(5-10y),0,0,0,0,0.4535208289246578,628,Moderate
